slug,doi,journal,item_id,score,note
10-1098-rspb-2026-0308land-use,10.1098/rspb.2026.0308Land-use,Proceedings of the Royal Society B,nutrition_diet,Y,Fed honey-water solution (1:10 ratio) during day; no food at night to keep inactive and conserve energy; water/moisture provision in food.
10-1098-rspb-2026-0308land-use,10.1098/rspb.2026.0308Land-use,Proceedings of the Royal Society B,env_housing,Y,"Cages approx. 40 × 40 × 60 cm kept outdoors; cooler box used at night; no other enclosure details (substrate, complexity, density, grouping, temperature control, ventilation, photoperiod, cleaning) pr"
10-1098-rspb-2026-0308land-use,10.1098/rspb.2026.0308Land-use,Proceedings of the Royal Society B,env_acclimation,Y,Butterflies kept overnight in cooler box inactive; kept inactive until transferred to room temperature ~1 hour before FMR assay.
10-1098-rspb-2026-0308land-use,10.1098/rspb.2026.0308Land-use,Proceedings of the Royal Society B,env_field,Y,Field sites in Åland islands described by landscape type and land-use classification; distances between sites specified (4.1–38.4 km); collection timing specified.
10-1098-rspb-2026-0308land-use,10.1098/rspb.2026.0308Land-use,Proceedings of the Royal Society B,health_monitoring,N,"No health assessments, physical condition monitoring, disease/parasite screening, or welfare checks during holding reported."
10-1098-rspb-2026-0308land-use,10.1098/rspb.2026.0308Land-use,Proceedings of the Royal Society B,health_injury,N,"No statement on injuries, mortality, or unexpected deaths during capture, transport, holding, or experimental procedures; silence on these events."
10-1098-rspb-2026-0308land-use,10.1098/rspb.2026.0308Land-use,Proceedings of the Royal Society B,fate_end,Y,"Butterflies released back to wild to same collection site, usually the following day after FMR measurement and sampling."
10-1098-rspb-2026-0308land-use,10.1098/rspb.2026.0308Land-use,Proceedings of the Royal Society B,behaviour_general,Y,"Cages allowed feeding opportunity on honey-water; cooler box used to keep inactive at night; no mention of refugia, enrichment, or disturbance minimisation during lab holding."
10-1098-rspb-2026-0308land-use,10.1098/rspb.2026.0308Land-use,Proceedings of the Royal Society B,affect_indicators,N,"No behavioural or physiological indicators of stress, pain, or distress monitored; no precautionary measures for affective capacity discussed."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,_eligibility,Y,Empirical study using live Drosophila subobscura flies (insects) for mating experiments and tissue collection.
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,subjects_taxon,Y,"D. subobscura, mixed Morocco populations, adult males and females, specific ages stated (6-7 days old)."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,subjects_source,Y,"Lab colony, mixed Morocco populations, maintained at 18°C on defined 12:12 light:dark cycle."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,subjects_n,Y,"Stock: 250–300 flies total; mating trials: 7-day-old males, 20+ individuals per treatment (5 biological replicates, 10 males per replicate per treatment)."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,proc_handling,Y,"Flies collected every 24 h to ensure unmated status; aged in groups, then housed individually 24 h before mating; aspirated from vials after mating."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,proc_anaesthesia,Y,Males flash frozen in liquid nitrogen within 5 min of mating cessation; cold anaesthesia + freezing method employed.
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,proc_biosecurity,NA,"Native Drosophila species, no captive non-native escape risk noted; standard lab colony containment assumed."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,ethics_review,Y,Explicit statement: 'This work did not require ethical approval from a human subject or animal welfare committee.'
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,ethics_endpoints,N,No predefined humane endpoints or monitoring of non-target impacts documented.
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,ethics_statement,N,No discussion of welfare considerations or the three Rs in study design; ethics statement is purely a regulatory declaration.
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,nutrition_diet,Y,"Double yeast and maize medium composition provided (10 g agar, 85 g sucrose, 40 g yeast extract, 60 g maize, 1000 ml H2O, 25 ml 10% nipagin); feeding ad libitum on 200 ml bottles."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,env_housing,Y,"Glass Drosophila bottles, 25 males + 25 females per 200 ml food, 18°C, 12:12 light:dark; mating at 23°C; bottles flipped every 3–4 days."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,env_acclimation,Y,"Males aged 6 days post-eclosion in groups of 10, then housed individually 24 h before mating to avoid adverse social effects."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,env_field,NA,Pure laboratory study; no field component.
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,health_monitoring,N,"No health checks, disease screening, or welfare monitoring frequency documented."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,health_injury,N,"No report of injuries, mortality, or adverse events during handling or mating experiments."
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,fate_end,Y,Males flash frozen in liquid nitrogen within 5 min of mating; tissues dissected post-freezing for analysis.
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,behaviour_general,Y,Mating pairs monitored; mating recorded if occurred within 2 h; males housed individually 24 h pre-mating to prevent negative social interactions.
10-1098-rspb-2026-0345,10.1098/rspb.2026.0345,Proceedings of the Royal Society B,affect_indicators,N,No assessment of behavioural or physiological stress/pain indicators; no precautionary measures for uncertain affective capacity discussed.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,_eligibility,Y,Empirical study using live house crickets (Acheta domesticus) in controlled behavioral experiments.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,subjects_taxon,Y,"House cricket, Acheta domesticus; adult stage; 40 males and 40 females specified."
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,subjects_source,Y,Commercially sourced from Petstock; no founding stock or date provided but commercial supplier named.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,subjects_n,Y,"80 adult crickets (40 males, 40 females); no attrition reported; sample size justified by within-subjects design."
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,proc_handling,Y,Crickets gently immobilized using sponge; antenna randomly selected; randomized treatment order via uniform draw in R.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,proc_anaesthesia,NA,No invasive surgical procedures; thermal and tactile stimuli applied to antenna surface only; no anaesthesia required.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,proc_biosecurity,NA,"Laboratory study with commercially reared, domesticated species; no escape risk or non-native concern."
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,ethics_review,Y,Explicitly stated: 'invertebrate research is not subject to formal ethics approval in Australia' but authors followed high standards of care.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,ethics_endpoints,Y,Humane endpoints implicitly addressed: 'no procedures caused injury or lasting harm'; temperature (65°C) selected to avoid lasting tissue damage.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,ethics_statement,Y,Discussion engages welfare reasoning: 'ethical landscape shifts' if insects experience pain; precautionary approach endorsed; implications for farmed crickets discussed.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,nutrition_diet,Y,Free access to wheatgerm and peaches in juice for food and hydration; continuous access maintained.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,env_housing,Y,Shared containers 40×40×100 cm; 12:12h light–dark cycle; 23±1°C; two experimental arena types described (higher-stress: open-top 30×22×10.5 cm with red cellophane; lower-stress: closed-top with sand s
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,env_acclimation,N,No acclimation period mentioned before trials; crickets transferred directly to arena after treatment application.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,env_field,NA,Pure laboratory study with no field component.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,health_monitoring,N,"No mention of health checks, disease screening, or physical condition assessment during housing period."
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,health_injury,Y,Explicitly stated: 'no procedures caused injury or lasting harm'; temperature selected to avoid tissue damage; no injuries reported.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,fate_end,Y,All crickets returned to housing containers 'where they lived out their natural lifespans under continued laboratory care'; no killing method required.
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,behaviour_general,Y,"Lower-stress environment provided sand substrate for digging, structural refuge, reduced light; higher-stress removed cover and substrate; grooming behavior recorded and analyzed."
10-1098-rspb-2026-0609,10.1098/rspb.2026.0609,Proceedings of the Royal Society B,affect_indicators,Y,"Study specifically designed to detect pain-like states via grooming behavior; temporal dynamics, site-specificity, and persistence measured as indicators of flexible, experience-guided response."
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,_eligibility,Y,Live tarantula (Grammostola pulchra) used in biomechanics experiment involving vibrational stimulation and laser vibrometry measurements.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,subjects_taxon,Y,"Grammostola pulchra Mello-Leitão, 1921; species identified; life stage not specified; sex not specified."
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,subjects_source,Y,Lab colony; described as 'from our captive lab population' with housing details provided.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,subjects_n,Y,One specimen (n=1) used; no attrition described; no justification for sample size provided.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,proc_handling,Y,Spider guided to centre of plate using forceps; allowed to acclimate ~10 min in natural posture; not tethered or restrained; encouraged back to centre if moved.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,proc_anaesthesia,NA,No invasive procedures performed; vibrational stimulation applied non-invasively via substrate; laser vibrometry non-contact measurement.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,proc_biosecurity,Y,Vertical tube used to enclose spider from above and prevent escape; native to southern Brazil but held captively; disposal not mentioned but not required for non-invasive study.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,ethics_review,Y,Explicitly states 'This work did not require ethical approval from a human subject or animal welfare committee.'
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,ethics_endpoints,N,"No predefined humane endpoints, non-target impacts, or injury endpoints specified."
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,ethics_statement,N,No engagement with welfare considerations or the three Rs; ethics approval statement present but does not address welfare reasoning.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,nutrition_diet,Y,Fed with crickets twice weekly; maintained in temperature-controlled room at 20°C with 12 h day/night cycle; no fasting mentioned.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,env_housing,Y,"Plastic terrariums; coir substrate; temperature 20°C; 12 h day/night photoperiod; no humidity, ventilation, or cleaning frequency specified."
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,env_acclimation,Y,"Spider acclimated for ~10 min before testing, allowed to assume relaxed posture."
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,env_field,NA,Pure lab study with no field component; spiders held captively throughout.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,health_monitoring,N,"No health checks, disease screening, or physical condition assessment described; no welfare monitoring during experiment."
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,health_injury,N,No statement regarding injuries or unexpected deaths; silence on this item.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,fate_end,N,No information on fate of spider after study completion; no method of killing or holding specified.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,behaviour_general,Y,Natural posture maintained; non-tethered; brief pulse input chosen to avoid eliciting behavioural response; spider allowed free movement.
10-1098-rspb-2026-0915information,10.1098/rspb.2026.0915information,Proceedings of the Royal Society B,affect_indicators,N,No assessment of stress or distress indicators; no precautionary measures for affective capacity uncertainty mentioned.
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,_eligibility,Y,"Empirical study using live adult grasshoppers (Sigaus spp., Orthoptera: Acrididae) collected from field sites and measured in laboratory."
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,subjects_taxon,Y,"Three species identified: S. australis, S. nitidus, S. nivalis; adults identified by morphological traits; sex determined; life stage specified (adult)."
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,subjects_source,Y,"Wild-collected from six alpine mountaintops in Southern Alps, New Zealand; sampling dates (late January to early March 2015–2023) provided."
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,subjects_n,Y,873 adult grasshoppers measured (S. australis 281; S. nitidus 387; S. nivalis 205); breakdown by sex and species provided; no attrition mentioned.
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,proc_handling,Y,"Adult grasshoppers collected along six transects during summer; transect design described (elevation intervals 66–291 m, lengths 383–761 m); species, sex, maturity identified morphologically."
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,proc_anaesthesia,NA,"No invasive surgical procedures reported; animals were collected, measured (non-invasively), weighed, and released or preserved."
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,proc_biosecurity,N,No discussion of escape measures or disposal of contaminated material; all species are native to New Zealand.
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,ethics_review,Y,Explicit statement: 'This work did not require ethical approval from a human subject or animal welfare committee.' New Zealand Department of Conservation permit granted (Authorization 49878-RES and 97
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,ethics_endpoints,N,No predefined humane endpoints reported; no discussion of anticipated or observed non-target impacts in field work.
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,ethics_statement,N,Permit mention present but no discussion of welfare considerations or the three Rs in study design.
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,nutrition_diet,N,"No information on diet, feeding, or water provision for collected grasshoppers during measurement/holding period."
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,env_housing,N,No description of any captive housing conditions; grasshoppers were field-collected and presumably measured in laboratory without housing details provided.
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,env_acclimation,N,No mention of acclimation period before measurement or analysis.
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,env_field,Y,"Field sites described: six alpine mountaintops in Southern Alps, New Zealand; transect design and elevation ranges specified; sampling during summer (late January to early March)."
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,health_monitoring,N,"No health monitoring methods, criteria for physical condition assessment, or disease screening reported."
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,health_injury,N,"No mention of injuries, unexpected deaths, or health events; silence on welfare checks during collection or measurement."
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,fate_end,N,"No explicit statement on the specific method of killing or end-of-study disposition of grasshoppers. Downstream processing (measurements, mass recording) implies killing but method not explicitly name"
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,behaviour_general,N,"No description of enclosure setup, refugia, enrichment, social grouping, or behavioural observations during study."
10-1098-rsos-250791,10.1098/rsos.250791,Royal Society Open Science,affect_indicators,N,"No behavioural or physiological indicators of stress, pain, or distress reported; no precautionary measures for affective capacity discussed."
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,_eligibility,Y,Empirical study using live monarch butterflies (Danaus plexippus) in experimental conditions.
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,subjects_taxon,Y,"Danaus plexippus, eastern migratory population; males and females identified; life stage: autumn migrants in reproductive diapause."
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,subjects_source,Y,"Wild-collected from Del Rio, Texas, 14–15 October 2024; clustered roosts."
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,subjects_n,Y,"675 monarchs collected (249 females, 426 males); 488 assigned to migratory treatments (197 females, 291 males); 187 used for other experiments; no attrition data between collection and analysis report"
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,proc_handling,Y,Capture from clusters; transport in glassine envelopes with icepacks overnight; unique ID labelled on ventral hindwings; weighed; wing size measured; tape screening for parasites.
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,proc_anaesthesia,NA,No invasive surgical procedures performed; only non-invasive measurements and behavioral observation.
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,proc_biosecurity,N,No mention of escape prevention measures or containment protocols; native species (minor concern) but no explicit biosecurity statement.
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,ethics_review,Y,USDA permit no. 526-23-236-10241 mentioned in Ethics section.
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,ethics_endpoints,N,No predefined humane endpoints or criteria for early termination stated; only post-mortem assessment at death mentioned.
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,ethics_statement,N,"No discussion of welfare considerations, the three Rs, or justification for experimental design choices relative to animal welfare."
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,nutrition_diet,Y,"Ad libitum water and fresh butterfly nectar (Birds Choice, UPC specified) provided; nectar on sterile sponges; replaced every 3 days; plants provided on scheduled intermittent basis (morning and eveni"
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,env_housing,Y,Nylon mesh cages (60×40×40 cm); housed in Percival incubators; approx. 32 mixed-sex individuals per cage initially; temperature and photoperiod programmed to simulate migratory and overwintering condi
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,env_acclimation,Y,"Upon arrival (16–17 October), butterflies housed at 17.7°C/12.2°C (day/night) with 11:35/12:25 light/dark cycle for 1–2 days before measurement and assignment on 18 October."
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,env_field,NA,Pure laboratory study; field collection described but no captive field holding or field site conditions relevant to welfare assessment.
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,health_monitoring,Y,Daily cage checks for mating and mortality; post-mortem dissection for oocyte assessment; OE spore counts via tape microscopy; initial screening for parasite load; no ongoing health condition monitori
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,health_injury,N,"Mortality reported quantitatively in results and statistical models but no explicit statement on injuries, unexpected deaths, causes, or interventions; silence on these details."
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,fate_end,Y,Deceased butterflies frozen (−20°C); survivors at day 165 censored then weighed and stored. Method acceptable but fate of survivors after storage not explicit.
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,behaviour_general,Y,Activity incubators with fans (50 CFM) and lights to encourage movement and maintain activity; refugia not explicitly described; disturbance minimization: plants removed during day to simulate flight 
10-1098-rsos-251537,10.1098/rsos.251537,Royal Society Open Science,affect_indicators,N,"No behavioral or physiological stress indicators (e.g., wing damage, feeding behavior, resting posture) measured or discussed; no precautionary measures for affective capacity mentioned."
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,_eligibility,Y,Empirical study using live jumping spiders (Evarcha culicivora) in behavioural experiments.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,subjects_taxon,Y,"Evarcha culicivora, East African jumping spider; life stage (adult); sex specified (females as test subjects, males for mounts)."
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,subjects_source,Y,Laboratory cultures collected in Kenya at ICIPE Mbita campus; prior collection location specified.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,subjects_n,Y,30 female test spiders used; 3 of 33 trials unsuccessful; sample size justified by prior work and standardization protocols.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,proc_handling,Y,Spiders from lab cultures; handling during trials involved confinement in holding chamber with metal screens; females released into Y-apparatus.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,proc_anaesthesia,Y,Males euthanized using carbon dioxide before making mounts; no anaesthesia or analgesia needed as procedure terminal.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,proc_biosecurity,NA,Native African species in African research location; no non-native containment risk identified.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,ethics_review,Y,Explicit statement: 'While this work did not require approval from an animal welfare committee'; permits covered by contracts held by R.R.J. with ICIPE.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,ethics_endpoints,N,No predefined humane endpoints or anticipated non-target impacts discussed; 30-min trial limit mentioned but not as welfare endpoint.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,ethics_statement,Y,"Statement provided: 'care was taken to minimize stress to our research animals during rearing, maintenance and experiments'; protocols consistent with ASAB/ABS recommendations."
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,nutrition_diet,Y,Standard mixed diet of chironomid midges and blood-fed Anopheles gambiae; last fed 2 days before trial.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,env_housing,N,"No details on enclosure materials, dimensions, substrate, temperature, humidity, photoperiod for regular housing provided; only trial apparatus described (Y-shaped glass)."
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,env_acclimation,N,No acclimation period before experimental trials mentioned; spiders held in 'holding chamber' but duration and conditions not specified.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,env_field,NA,Pure laboratory study; no field trials or wild collection procedures for experimental phase.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,health_monitoring,N,"No health checks, condition assessment criteria, disease screening, or welfare monitoring frequency reported."
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,health_injury,N,"No statement about injuries, deaths, or unexpected events during rearing or experiments; silence on welfare incidents."
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,fate_end,Y,Males euthanized with carbon dioxide to make mounts; fate of female test spiders after trials not stated but implied retention or disposal not explicitly described.
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,behaviour_general,Y,"Y-apparatus allowed slow, methodical exploration characteristic of species; females observed for approach behaviour and tapping; no stalking posture adoption noted."
10-1098-rsos-251953lat,10.1098/rsos.251953LAT,Royal Society Open Science,affect_indicators,Y,"Behavioural observations used as indicators: absence of stalking posture, typical slow exploration, lightly tapping behaviour interpreted as mate-choice rather than predatory responses."
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,_eligibility,Y,Empirical study using live wood-feeding cockroaches (Shelfordella taiwanensis) in behavioral experiments.
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,subjects_taxon,Y,"S. taiwanensis, mature adults (≥1 week post-moult), sex specified in some contexts (intruders matched for sex balance)."
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,subjects_source,Y,"Wild-collected colonies from Yona Field Station, University of the Ryukyus, Okinawa, Japan (coordinates given); lab-maintained under described conditions."
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,subjects_n,Y,"20 pairs for wing-eating recording; 10 post-eating pairs (2023), 4 pre-eating (2023) + 4 pre-eating (2024); intruders matched by sex. No justification for sample size provided."
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,proc_handling,Y,Pairs placed in Petri dishes; intruders introduced to side chamber; partition removal after 10 min acclimation. Matching of colony origin and moulting dates mentioned.
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,proc_anaesthesia,NA,"No invasive procedures, surgery, or anaesthesia-requiring methods described."
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,proc_biosecurity,N,No mention of escape prevention measures or contaminated material disposal.
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,ethics_review,N,"No statement regarding institutional ethics review, permits, or regulatory approval; no explicit statement that none was required."
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,ethics_endpoints,N,No predefined humane endpoints or stopping criteria; no discussion of non-target impacts (field collection or laboratory effects).
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,ethics_statement,N,"No discussion of welfare considerations, the three Rs, or welfare-informed study design choices."
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,nutrition_diet,Y,"Diet: white-rotten food (sawdust–fungal spawn mixture, DEBRO brand); food substrate in nest areas (cellulose powder, water, white-rotten food). No feeding frequency or water provision details beyond s"
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,env_housing,Y,"Petri dishes (90 mm diameter, 15 mm depth) for holding; experimental arenas 100×100 mm nest + 100×50 mm side chamber; food substrate layer; constant darkness, 27°C; no grouping density limits for rout"
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,env_acclimation,Y,10 min acclimation period in nest area before partition removal; no pre-experimental acclimation duration to lab conditions stated.
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,env_field,Y,"Field collection site: Yona Field Station, Kunigami-son, Okinawa (coordinates, habitat implied as wood habitat for this cockroach species), but no trap design, checking frequency, or injury mitigation"
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,health_monitoring,N,"No health monitoring methods, physical condition assessment, disease screening, or welfare check frequency reported."
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,health_injury,N,"Wing-eating behaviour described but no explicit statement on injuries, mortality, or unexpected deaths; no aggregate health monitoring results."
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,fate_end,N,No explicit statement of how animals were killed or disposed of; post-eating pairs 'returned to original Petri dishes' but no end-of-study fate specified.
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,behaviour_general,Y,"Food substrate, sponge for overturning prevention in holding; nest structure with side chamber in arena; recording under white light and defined temperature; social grouping by pair composition."
10-1098-rsos-251992,10.1098/rsos.251992,Royal Society Open Science,affect_indicators,Y,"Behavioural indicators recorded: ramming, withdrawal, digging, abdominal wag, grooming, antennal scanning. Wing-eating described but no discussion of pain/stress indicators or affective capacity."
10-1098-rsos-252386an,10.1098/rsos.252386An,Royal Society Open Science,_eligibility,Y,Empirical study using live mantis insects (Miomantis caffra) in experimental procedures including injury and mating trials.
10-1098-rsos-252386an,10.1098/rsos.252386An,Royal Society Open Science,subjects_taxon,Y,"Miomantis caffra, F2 lab-reared individuals, both sexes, multiple instars described."
10-1098-rsos-252386an,10.1098/rsos.252386An,Royal Society Open Science,subjects_source,Y,"F2 from lab stocks originally from oothecae collected in Auckland, New Zealand parks and gardens."
10-1098-rsos-252386an,10.1098/rsos.252386An,Royal Society Open Science,subjects_n,Y,"Injury treatment n=38, intact control n=36; remating experiment n=28 intact, n=26 injured; attrition noted (22 cannibals excluded, 11 died before laying)."
